"TOA5","CR1000","CR1000","24446","CR1000.Std.16","CPU:praktikumAWS_A.CR1","26236","Daten"
"2014-08-18 10:30:00",392,12.43,6.963,4.462,87.4,5.219,85.5,744.5,149.8,552.2,0.948,2.47,15.16,135,0,5.543,6.109,5.943
"2014-08-18 10:40:00",393,12.44,7.268,4.835,84.7,5.3,81.5,762.2,150.1,573.3,0.737,2.332,25.51,158.3,0,5.679,6.119,6.402
"2014-08-18 10:50:00",394,12.44,7.598,5.572,82.7,5.896,79.15,787,151.4,614,0.843,0.804,33.69,118.3,0,5.902,6.117,6.626
"2014-08-18 11:00:00",395,12.44,8.04,5.896,79.87,6.108,76.82,812,152.1,631.5,0.948,1.803,18,144.5,0,6.036,6.182,7.025
"2014-08-18 11:10:00",396,12.45,8.35,5.886,81.9,6.452,77.98,837,152.5,660.7,1.264,1.392,43.43,126.4,0,6.218,6.237,7.741
"2014-08-18 11:20:00",397,12.45,8.63,6.259,79.41,7.178,77,865,152.1,673.9,1.58,3.136,21.96,145.8,0,6.451,6.265,8.46
"2014-08-18 11:30:00",398,12.45,8.86,7.066,72.95,7.561,72.19,916,156.1,694.7,4.214,1.803,148.8,119.4,0,6.725,6.333,9.2
"2014-08-18 11:40:00",399,12.46,8.9,7.198,68.68,7.904,66.8,910,149.8,816,10.01,4.567,173.4,15.02,0,7.108,6.431,9.83
"2014-08-18 11:50:00",400,12.46,8.92,7.864,65.54,8.58,64.52,917,148.4,767.4,8.11,4.704,189.3,15.72,0,7.432,6.548,10.12
"2014-08-18 12:00:00",401,12.46,9.12,7.43,74.97,8.46,69.79,920,146.7,723.8,9.9,3.234,30.12,94.3,0,7.738,6.646,10.57
"2014-08-18 12:10:00",402,12.46,9.41,7.157,77.56,8.26,74.76,947,150.1,763.1,6.215,1.784,316.2,142.2,0,8.05,6.784,11.26
"2014-08-18 12:20:00",403,12.47,9.75,8.56,66.63,9.2,64.54,969,152.8,714.5,6.742,2.411,306.2,99.3,0,8.38,6.941,11.99
"2014-08-18 12:30:00",404,12.47,10.11,7.5,79.61,8.24,74.51,978,153.4,785.2,8.01,0.843,44.4,105,0,8.76,7.068,12.75
"2014-08-18 12:40:00",405,12.47,10.45,8.37,68.7,8.87,67.26,992,154.8,768.7,7.9,1.725,147.2,102.7,0,9.11,7.234,13.5
"2014-08-18 12:50:00",406,12.47,10.77,8.05,65.11,8.82,61.87,1013,157.4,912,14.33,2.744,163.7,23.59,0,9.58,7.391,14.22
"2014-08-18 13:00:00",407,12.48,10.93,8.37,61.91,9.11,59.26,1018,156.1,855,16.22,0.921,161.6,21.06,0,10.01,7.587,14.81
"2014-08-18 13:10:00",408,12.48,11.15,8.81,59.92,9.92,55.84,1022,156.4,917,16.64,3.136,209.2,21.6,0,10.39,7.774,15.29
"2014-08-18 13:20:00",409,12.48,11.36,8.85,63.5,9.81,59.52,1025,156.4,909,19.49,5.468,165.9,26.09,0,10.8,8.02,15.86
"2014-08-18 13:30:00",410,12.49,11.43,8.48,63.61,9.56,60.3,1008,153.4,919,18.22,4.234,148.6,18.95,0,11.21,8.22,16.19
"2014-08-18 13:40:00",411,12.49,11.49,8.37,64.71,9.55,59.65,1047,158.4,920,20.64,3.352,118,24.26,0,11.58,8.41,16.57
"2014-08-18 13:50:00",412,12.49,11.63,9.45,58.17,10.38,55.64,1061,160.4,904,23.38,3.43,206.6,28.06,0,11.93,8.63,17.15
"2014-08-18 14:00:00",413,12.49,11.93,9.72,58.98,11.04,54.57,1035,157.8,873,24.44,4.018,174.3,39.67,0,12.24,8.88,17.53
"2014-08-18 14:10:00",414,12.49,12.26,9.34,59.65,10.5,55.09,1003,151.7,796.7,26.44,3.116,116.8,51.61,0,12.57,9.07,17.96
"2014-08-18 14:20:00",415,12.49,12.51,9.45,56.87,10.71,52.98,985,148.7,797.4,18.85,3.548,239,52.63,0,12.99,9.26,18.38
"2014-08-18 14:30:00",416,12.49,12.7,9.94,56.58,10.96,51.41,963,144.7,773.9,24.12,1.196,98.9,55.11,0,13.28,9.51,18.68
"2014-08-18 14:40:00",417,12.49,12.95,9.7,54.07,10.93,50.71,944,144.4,783.2,26.33,3.371,169.9,41.97,0,13.56,9.75,18.98
"2014-08-18 14:50:00",418,12.49,13.21,10.57,53.05,11.19,51.6,943,147.1,786.8,35.07,2.881,206.8,66.96,0,13.88,9.95,19.24
"2014-08-18 15:00:00",419,12.5,13.45,9.62,56.54,10.91,52.28,914,150.1,698.2,29.39,2.666,209.9,27.99,0,14.21,10.18,19.52
"2014-08-18 15:10:00",420,12.5,13.54,9.82,59.35,11.13,55.15,913,160.1,727.6,26.65,5.527,234.3,30.5,0,14.49,10.44,19.71
"2014-08-18 15:20:00",421,12.5,13.59,10.18,54.11,11.19,50.47,885,141.7,742.5,35.6,5.802,202.2,25.24,0,14.73,10.61,19.84
"2014-08-18 15:30:00",422,12.5,13.61,9.76,56.44,10.91,53.4,873,136.4,748.1,35.6,2.685,218.7,15.14,0,14.96,10.84,19.94
"2014-08-18 15:40:00",423,12.51,13.66,10.15,54.07,11.08,51.82,852,133,674,35.81,4.469,218.2,31.68,0,15.21,11.05,19.99
"2014-08-18 15:50:00",424,12.51,13.73,9.98,51.43,10.72,48.54,825,128.4,643.2,40.44,3.489,220.8,27.77,0,15.39,11.3,20.06
"2014-08-18 16:00:00",425,12.51,13.71,10.46,52.82,11.2,50.17,797.2,124.3,643.2,34.55,3.097,206.3,21.48,0,15.58,11.52,19.98
"2014-08-18 16:10:00",426,12.51,13.66,10.18,47.42,11.07,45.13,778.8,122,640.3,35.39,3.881,232.4,25.54,0,15.69,11.67,19.89
"2014-08-18 16:20:00",427,12.51,13.66,10.15,52.12,10.99,50.23,584.9,117.7,584.7,39.07,4.43,158.7,43.58,0,15.83,11.81,19.83
"2014-08-18 16:30:00",428,12.51,13.68,10.14,55.54,11.19,52.11,729,115.7,568.8,37.18,3.9,205.4,25.55,0,15.91,12.04,19.86
"2014-08-18 16:40:00",429,12.51,13.71,10.2,52.55,11.07,50.85,704.6,112.3,563.5,37.49,6.35,222.3,22.57,0,16.03,12.19,19.84
"2014-08-18 16:50:00",430,12.51,13.71,9.88,55.65,10.9,52.68,668.5,107.3,475.9,36.23,3.567,246.1,20.74,0,16.1,12.29,19.71
"2014-08-18 17:00:00",431,12.51,13.71,10.41,53.09,11.22,50.41,637.8,103,468.6,41.18,2.979,202.7,30.61,0,16.15,12.45,19.65
"2014-08-18 17:10:00",432,12.51,13.8,10.27,52.44,11.15,50.04,602.7,97.3,371.4,41.18,3.92,254.4,43.04,0,16.21,12.6,19.6
"2014-08-18 17:20:00",433,12.51,13.85,10.31,49.8,11.07,46.27,579.9,94.9,393.9,38.44,0.843,268.1,32.68,0,16.29,12.73,19.58
"2014-08-18 17:30:00",434,12.51,13.9,10.31,52.41,11.14,49.52,556.5,90.6,368.7,34.33,0.862,149.2,40.67,0,16.37,12.79,19.53
"2014-08-18 17:40:00",435,12.51,13.8,9.62,53.64,10.29,49.98,512.8,85.6,376,24.96,3.704,182.8,30.61,0,16.37,12.96,19.39
"2014-08-18 17:50:00",436,12.51,13.54,9.07,56.27,9.46,53.49,230,40.45,-16.21,10.74,3.058,239.1,25.52,0,16.35,13.06,19.16
"2014-08-18 18:00:00",437,12.51,13.09,9.72,52.9,10.52,49.98,338.3,72.87,284.1,11.59,2.43,214.4,62.42,0,16.4,13.17,18.81
"2014-08-18 18:10:00",438,12.51,12.93,9.72,54.94,10.36,51.96,57.83,68.86,265.2,8.95,2.783,211.8,47.27,0,16.37,13.25,18.49
"2014-08-18 18:20:00",439,12.5,12.84,9.68,53.86,10.44,51.58,253.7,62.84,184.9,4.951,3.606,206.4,20.57,0,16.32,13.34,18.33
"2014-08-18 18:30:00",440,12.5,12.65,9.33,55.95,9.8,53.18,328.9,56.16,150.5,-0.211,1.666,164,16.1,0,16.23,13.4,18.05
"2014-08-18 18:40:00",441,12.5,12.35,8.75,56.58,8.69,55.29,30.08,5.014,-99.6,-7.057,3.626,202.3,26.61,0,16.15,13.45,17.74
"2014-08-18 18:50:00",442,12.5,11.68,8.27,57.06,8.09,56.18,28.75,5.014,-96.6,-16.85,3.881,169,17.64,0,16.05,13.53,17.34
"2014-08-18 19:00:00",443,12.5,10.86,8.29,57.21,8.05,57.18,30.09,5.349,-91,-20.75,4.175,208.2,15.75,0,15.88,13.56,16.73
"2014-08-18 19:10:00",444,12.49,10.11,8.23,57.53,7.914,57.33,26.08,4.012,-102.2,-23.28,3.724,195.9,15.04,0,15.68,13.56,16.16
"2014-08-18 19:20:00",445,12.49,9.48,7.934,60.82,7.652,60.11,19.06,2.675,-106.8,-25.92,3.704,182.4,19.84,0,15.49,13.56,15.62
"2014-08-18 19:30:00",446,12.49,8.97,7.794,61.96,7.48,61.44,19.39,3.009,-100.9,-24.76,2.685,217.3,16.59,0,15.26,13.53,15.13
"2014-08-18 19:40:00",447,12.48,8.5,7.804,58.52,7.4,58.19,17.39,2.675,-107.5,-26.34,3.548,184.6,15.26,0,14.96,13.51,14.69
"2014-08-18 19:50:00",448,12.48,8.15,7.59,62.21,7.198,61.92,14.04,2.006,-108.9,-27.61,5.096,218.6,22.2,0,14.76,13.49,14.27
"2014-08-18 20:00:00",449,12.48,7.839,7.561,59.3,7.138,58.97,9.7,1.672,-107.5,-28.03,1.411,205,17.59,0,14.5,13.39,13.85
"2014-08-18 20:10:00",450,12.48,7.532,7.419,60.5,6.976,60.49,7.356,1.337,-117.5,-28.13,4.038,188.7,19.04,0,14.27,13.38,13.47
"2014-08-18 20:20:00",451,12.47,7.29,7.338,61.01,6.885,60.91,3.678,0.669,-110.8,-28.34,2.979,209.1,17.01,0,14,13.3,13.12
"2014-08-18 20:30:00",452,12.47,7.049,7.208,61.66,6.784,61.18,2.006,0.334,-119.4,-26.13,2.352,177.4,23.25,0,13.74,13.18,12.75
"2014-08-18 20:40:00",453,12.47,6.875,7.338,58.86,6.824,59.85,0.669,0.334,-115.5,-26.76,3.018,183.5,45.91,0,13.51,13.1,12.41
"2014-08-18 20:50:00",454,12.47,6.721,7.258,61.17,6.743,61.35,0.334,0,-106.2,-28.03,3.567,221.7,21.7,0,13.33,13.05,12.13
"2014-08-18 21:00:00",455,12.46,6.57,6.834,65.87,6.329,66,0,0,-108.2,-27.61,4.469,211.8,10.88,0,13.1,12.96,11.81
"2014-08-18 21:10:00",456,12.46,6.396,6.552,68.35,6.128,68.39,0,0,-98.9,-26.13,3.959,187.5,18.99,0,12.9,12.85,11.51
"2014-08-18 21:20:00",457,12.46,6.265,6.652,64.63,6.178,64.35,0,0,-106.2,-27.29,4.175,200.6,17.47,0,12.69,12.76,11.29
"2014-08-18 21:30:00",458,12.46,6.134,6.673,64.07,6.128,64.48,0,0,-120.8,-26.66,3.685,206.7,15.1,0,12.44,12.65,11.03
"2014-08-18 21:40:00",459,12.46,5.982,6.824,61.13,6.228,61.81,0,0,-128.7,-26.98,3.175,198.8,10.72,0,12.27,12.49,10.77
"2014-08-18 21:50:00",460,12.45,5.831,6.866,57.58,6.228,58.36,0,0,-121.4,-26.77,2.685,227.8,18.35,0,12.1,12.43,10.54
"2014-08-18 22:00:00",461,12.45,5.7,7.118,54.67,6.562,54.76,0,0,-120.8,-25.92,1.96,178.6,27.05,0,11.86,12.29,10.32
"2014-08-18 22:10:00",462,12.45,5.571,6.552,63.73,5.996,63.95,0,0,-115.5,-24.76,1.568,29.35,82.3,0,11.67,12.18,10.13
"2014-08-18 22:20:00",463,12.45,5.377,6.128,67.68,5.542,68.5,0,0,-111.5,-24.97,3.43,9.38,117.6,0,11.53,12.1,9.92
"2014-08-18 22:30:00",464,12.45,5.16,5.886,69.35,5.3,70.05,0,0,-111.5,-25.61,2.176,37.71,127,0,11.39,11.96,9.76
"2014-08-18 22:40:00",465,12.44,4.945,6.28,57.63,5.643,58.73,0,0,-118.8,-26.24,1.803,256.1,89.5,0,11.23,11.85,9.54
"2014-08-18 22:50:00",466,12.44,4.88,7.258,50.41,6.532,51.72,0,0,-121.1,-26.03,2.999,209.5,19.43,0,11.07,11.77,9.37
"2014-08-18 23:00:00",467,12.44,4.945,6.834,54.21,6.138,55.03,0,0,-122.1,-24.24,3.234,217.2,18.74,0,10.92,11.68,9.19
"2014-08-18 23:10:00",468,12.44,4.966,6.784,53.55,6.047,54.92,0,0,-130.7,-23.29,4.704,222.6,20.12,0,10.76,11.58,9.06
"2014-08-18 23:20:00",469,12.43,4.988,6.794,54.03,6.067,55.13,0,0,-124.1,-22.97,4.155,224.3,18,0,10.62,11.47,8.9
"2014-08-18 23:30:00",470,12.43,4.988,6.794,54.44,6.128,55.61,0,0,-114.2,-22.23,3.41,214.5,23.05,0,10.47,11.36,8.76
"2014-08-18 23:40:00",471,12.43,4.945,6.633,56.75,5.946,57.38,0,0,-112.8,-21.5,1.744,36.37,69.59,0,10.35,11.29,8.58
"2014-08-18 23:50:00",472,12.43,4.837,6.228,54.33,5.502,55.37,0,0,-118.8,-22.76,2.215,216.3,103.8,0,10.24,11.17,8.46
"2014-08-19 00:00:00",473,12.43,4.708,6.613,51.88,5.814,53.97,0,0,-132,-22.23,3.097,171.7,21.47,0,10.1,11.07,8.32
"2014-08-19 00:10:00",474,12.43,4.665,6.875,50.27,6.028,51.71,0,0,-119.4,-22.45,1.627,183.5,25.98,0,9.98,10.97,8.19
"2014-08-19 00:20:00",475,12.43,4.665,6.966,50.7,6.228,51.62,0,0,-112.2,-21.08,0.862,216.7,28.39,0,9.84,10.9,8.09
"2014-08-19 00:30:00",476,12.43,4.665,6.552,55.53,5.845,56.57,0,0,-116.8,-20.44,3.685,193.8,21.28,0,9.73,10.81,7.978
"2014-08-19 00:40:00",477,12.43,4.643,6.148,63.38,5.462,63.97,0,0,-108.9,-19.92,1.156,251.3,25.55,0,9.64,10.71,7.869
"2014-08-19 00:50:00",478,12.43,4.493,6.108,60.43,5.33,61.77,0,0,-115.5,-20.86,2.45,167.3,33.43,0,9.5,10.6,7.761
"2014-08-19 01:00:00",479,12.43,4.365,5.886,64.36,5.219,64.78,0,0,-95,-20.13,0.941,105.3,79.63,0,9.37,10.52,7.663
"2014-08-19 01:10:00",480,12.43,4.256,6.652,60.9,5.916,62.42,0,0,-84.4,-20.97,4.018,243.8,68.5,0,9.27,10.42,7.544
"2014-08-19 01:20:00",481,12.43,4.408,6.914,58.88,6.238,59.29,0,0,-99.6,-17.91,2.215,216.7,21.28,0,9.16,10.33,7.446
"2014-08-19 01:30:00",482,12.43,4.536,6.552,61.75,5.946,62.1,0,0,-104.9,-17.49,5.155,208.2,61.13,0,9.08,10.29,7.367
"2014-08-19 01:40:00",483,12.43,4.665,6.471,60.95,5.946,61.24,0,0,-99.9,-16.12,1.588,297,38.68,0,9.01,10.2,7.346
"2014-08-19 01:50:00",484,12.43,4.643,5.805,66.25,5.148,66.71,0,0,-119.4,-18.65,4.959,255.7,114.2,0,8.93,10.11,7.248
"2014-08-19 02:00:00",485,12.43,4.493,5.896,64.81,5.238,65.15,0,0,-109.5,-19.18,0.47,218.1,24.32,0,8.84,10.02,7.169
"2014-08-19 02:10:00",486,12.42,4.299,5.704,68.31,5.088,68.36,0,0,-111.5,-19.49,1.372,229.7,67.38,0,8.72,9.94,7.069
"2014-08-19 02:20:00",487,12.42,4.127,5.684,65.91,5.138,65.95,0,0,-114.8,-19.71,3.587,207.3,41.19,0,8.65,9.86,6.972
"2014-08-19 02:30:00",488,12.42,4.127,5.966,63.8,5.28,64.45,0,0,-118.8,-18.76,3.077,231.4,25.4,0,8.56,9.77,6.876
"2014-08-19 02:40:00",489,12.42,4.107,5.805,63.2,5.159,63.34,0,0,-104.2,-18.55,3.587,249.7,26,0,8.49,9.73,6.767
"2014-08-19 02:50:00",490,12.42,4.021,3.906,87.1,3.704,85.4,0,0,-58.57,-17.91,0.451,321,111,0,8.41,9.64,6.689
"2014-08-19 03:00:00",491,12.42,3.913,6.673,53.18,5.866,54.66,0,0,-125.4,-19.18,9.33,219.1,39.45,0,8.28,9.56,6.591
"2014-08-19 03:10:00",492,12.42,4.107,6.704,54.4,5.966,55.56,0,0,-118.1,-15.7,6.88,232.8,31.76,0,8.24,9.51,6.503
"2014-08-19 03:20:00",493,12.42,4.322,6.753,53.57,6.016,54.68,0,0,-117.5,-13.91,5.664,200.4,18.16,0,8.13,9.43,6.444
"2014-08-19 03:30:00",494,12.42,4.471,6.532,55.26,5.824,56.36,0,0,-110.2,-13.91,5.312,203.3,20.51,0,8.05,9.38,6.424
"2014-08-19 03:40:00",495,12.42,4.579,6.36,57.18,5.684,58.07,0,0,-98.9,-13.59,5.429,255.7,20.67,0,7.999,9.3,6.385
"2014-08-19 03:50:00",496,12.42,4.557,3.744,88.1,3.846,84.8,0,0,-30.11,-12.86,1.49,0.049,109.7,0,7.89,9.22,6.326
"2014-08-19 04:00:00",497,12.42,4.322,3.38,93.6,3.299,91.3,0,0,-20.85,-11.06,1.803,52.48,154.5,0,7.86,9.17,6.306
"2014-08-19 04:10:00",498,12.42,4.084,3.036,94.8,2.966,92.4,0,0,-80.4,-10.54,1.098,38.95,109.2,0,7.801,9.07,6.336
"2014-08-19 04:20:00",499,12.42,3.741,3.036,95.3,2.674,92.4,0,0,-68.16,-14.23,4.822,264.2,81.7,0,7.733,8.99,6.356
"2014-08-19 04:30:00",500,12.42,3.506,5.078,71.64,4.17,74.19,0,0,-61.88,-15.49,3.783,276,51.46,0,7.742,8.95,6.268
"2014-08-19 04:40:00",501,12.42,3.486,5.238,70.2,4.573,71.2,0,0,-67.84,-15.28,1.882,293.2,121.9,0,7.654,8.87,6.21
"2014-08-19 04:50:00",502,12.42,3.569,5.542,64.5,4.976,64.82,0,0,-78.43,-14.86,1.058,40.72,88.5,0,7.616,8.83,6.162
"2014-08-19 05:00:00",503,12.42,3.721,6.148,60,5.452,60.7,0,0,-81.1,-14.02,3.018,262.1,44.41,0,7.577,8.8,6.114
"2014-08-19 05:10:00",504,12.42,3.956,5.946,62.94,5.432,62.88,0,0,-71.15,-12.54,1.764,226.6,37.5,0,7.527,8.76,6.035
"2014-08-19 05:20:00",505,12.42,4.064,5.624,64.77,4.976,65.39,0,0,-71.15,-13.28,3.822,232.9,34.48,0,7.448,8.69,6.025
"2014-08-19 05:30:00",506,12.42,4.15,5.986,62.95,5.4,62.93,0,0,-74.78,-11.91,0.529,183,17.46,0,7.398,8.67,5.986
"2014-08-19 05:40:00",507,12.42,4.213,5.674,66.19,5.148,66.07,0,0,-60.55,-12.22,1.803,267.2,70.58,0,7.349,8.56,5.897
"2014-08-19 05:50:00",508,12.42,4.213,4.512,81.2,4.422,78.34,0,0,-49.96,-11.59,1.235,81.7,82.3,0,7.327,8.51,5.906
"2014-08-19 06:00:00",509,12.42,4.064,4.17,81.7,3.804,80.8,0.334,0,-58.57,-12.12,1.235,206.1,111.5,0,7.278,8.44,5.925
"2014-08-19 06:10:00",510,12.42,3.85,3.36,93,3.229,91.3,1.337,0.334,-20.85,-11.17,1.196,349.9,137.9,0,7.191,8.41,5.887
"2014-08-19 06:20:00",511,12.42,3.655,3.218,94.8,3.017,92.8,5.35,1.337,-29.12,-10.33,1.568,203.6,77.03,0,7.201,8.4,5.868
"2014-08-19 06:30:00",512,12.42,3.486,3.26,95.5,3.098,93.6,2.341,0.669,-21.51,-9.17,0.941,156.4,16.97,0,7.162,8.36,5.907
"2014-08-19 06:40:00",513,12.42,3.4,3.26,95.9,3.078,94,6.353,1.338,-12.24,-8.43,0,243,96.2,0,7.151,8.3,5.897
"2014-08-19 06:50:00",514,12.42,3.314,3.118,96.2,2.936,94.3,16.39,2.675,-38.05,-9.06,1.254,202.9,49.02,0,7.104,8.25,5.967
"2014-08-19 07:00:00",515,12.42,3.206,3.412,96.4,2.997,93.9,20.4,3.344,2.647,-10.12,0.882,268.2,33.63,0,7.124,8.22,5.958
"2014-08-19 07:10:00",516,12.42,3.165,3.623,93.1,3.198,92.8,20.06,3.344,-10.26,-9.27,1.098,353.7,118.1,0,7.096,8.17,5.92
"2014-08-19 07:20:00",517,12.41,3.185,3.502,93.7,3.188,93.1,23.74,4.347,-14.89,-8.85,1.254,324.3,141,0,7.066,8.13,5.939
"2014-08-19 07:30:00",518,12.41,3.185,3.401,95.1,3.218,94.2,42.81,7.357,2.648,-7.8,1.411,316.7,136.9,0,7.057,8.11,5.94
"2014-08-19 07:40:00",519,12.41,3.206,3.461,95.3,3.27,94,41.14,7.023,0.662,-6.746,0.392,121.2,105.7,0,7.037,8.02,5.969
"2014-08-19 07:50:00",520,12.42,3.228,3.492,95.3,3.28,94,31.77,5.351,-0.662,-6.64,2.293,18.56,144.9,0,6.988,8.01,6.038
"2014-08-19 08:00:00",521,12.41,3.271,3.401,95.9,3.218,94.6,44.81,7.692,19.53,-6.219,0,32.27,162.5,0,7.018,8,6.057
"2014-08-19 08:10:00",522,12.42,3.314,3.442,96.3,3.32,94.7,74.57,12.71,43.36,-4.322,0.608,44.22,114.6,0,7.017,7.934,6.115
"2014-08-19 08:20:00",523,12.41,3.377,3.502,96.4,3.38,94.6,76.25,13.04,36.07,-3.057,0.412,269.7,44.68,0,6.998,7.935,6.194
"2014-08-19 08:30:00",524,12.41,3.463,3.654,96.4,3.755,94.8,99,16.72,59.24,-1.897,1.901,300.7,138.5,0,6.969,7.905,6.292
